Date,全體等權,恒指類:公用,恒指類:地產,恒指類:工商,恒指類:金融,行業:公用,行業:原材料,行業:地產,行業:工業,行業:必需消費,行業:科技,行業:能源,行業:通訊/互聯網,行業:醫療,行業:金融,行業:非必需消費,風格:低波,風格:動量,風格:大市值,風格:高息,2800.HK
2017-07-21,1.531598,1.817016,1.996574,1.221490,1.694752,1.817016,0.462508,1.933320,1.513618,0.764075,0.237487,1.014401,2.980081,,1.694752,0.314542,1.785377,1.348378,1.217792,2.069468,1.532115
2017-07-24,1.539669,1.831681,1.999374,1.230057,1.701572,1.831681,0.462508,1.936031,1.511502,0.767436,0.237487,1.014314,3.020678,,1.701572,0.325514,1.799081,1.365553,1.223017,2.076694,1.540500
2017-07-25,1.532430,1.822120,1.982688,1.223547,1.701619,1.822120,0.462508,1.919874,1.504535,0.759598,0.236044,1.011905,2.998916,,1.701619,0.324608,1.792716,1.356403,1.221391,2.078992,1.537705
2017-07-26,1.535534,1.826316,1.986409,1.223980,1.710771,1.826316,0.462508,1.923477,1.503796,0.762306,0.235084,1.023705,2.984720,,1.710771,0.319892,1.789500,1.351951,1.231388,2.077282,1.543296
2017-07-27,1.541675,1.812824,2.014787,1.225419,1.720131,1.812824,0.462508,1.950956,1.505319,0.759787,0.234124,1.022864,3.005612,,1.720131,0.322048,1.794524,1.354573,1.235944,2.073447,1.554477
2017-07-28,1.538605,1.825854,2.022162,1.221246,1.705558,1.825854,0.462508,1.958097,1.506308,0.758144,0.231728,1.012338,2.995119,,1.705558,0.322256,1.799720,1.350104,1.225857,2.067926,1.546091
2017-07-31,1.547840,1.830038,2.025519,1.228105,1.726716,1.830038,0.462508,1.961348,1.517167,0.753551,0.232205,1.025968,3.021627,,1.726716,0.323182,1.804793,1.366062,1.238456,2.088399,1.560067
2017-08-01,1.555658,1.834252,2.031730,1.227328,1.760341,1.834252,0.462508,1.967362,1.518743,0.755533,0.231728,1.031318,3.003465,,1.760341,0.319231,1.812332,1.378908,1.256225,2.098328,1.576846
2017-08-02,1.562551,1.839191,2.054303,1.231990,1.761068,1.839191,0.462508,1.989220,1.530137,0.755009,0.231728,1.037748,3.013900,,1.761068,0.319203,1.823034,1.389455,1.251156,2.123851,1.579641
2017-08-03,1.560139,1.840280,2.053496,1.229767,1.755715,1.840280,0.462508,1.988439,1.533645,0.751513,0.231728,1.028591,3.032470,,1.755715,0.318214,1.826678,1.379932,1.249020,2.119558,1.579641
2017-08-04,1.564825,1.842327,2.070487,1.233938,1.752726,1.842327,0.462508,2.004891,1.540411,0.754324,0.231728,1.024336,3.044361,,1.752726,0.322680,1.825758,1.385274,1.249027,2.125178,1.579641
2017-08-07,1.569306,1.845936,2.064466,1.240664,1.758589,1.845936,0.462508,1.999062,1.547199,0.764807,0.231728,1.025980,3.073929,,1.758589,0.322758,1.827059,1.391516,1.256500,2.131177,1.585232
2017-08-08,1.571573,1.839097,2.058430,1.246158,1.761734,1.839097,0.462508,1.993217,1.543269,0.757695,0.231728,1.028682,3.118690,,1.761734,0.332766,1.824596,1.406169,1.262773,2.130801,1.596412
2017-08-09,1.575187,1.830607,2.098341,1.249327,1.743098,1.830607,0.462508,2.031863,1.540779,0.769072,0.231728,1.026391,3.133272,,1.743098,0.333061,1.826514,1.421202,1.253111,2.149882,1.590822
2017-08-10,1.559651,1.825930,2.057276,1.245289,1.712383,1.825930,0.462508,1.992099,1.526976,0.779288,0.229809,1.023276,3.135028,,1.712383,0.327653,1.824248,1.393072,1.238658,2.119205,1.574051
2017-08-11,1.536280,1.820111,2.031297,1.225857,1.675992,1.820111,0.462508,1.966943,1.496854,0.789192,0.226930,1.004251,3.065395,,1.675992,0.316334,1.807408,1.349521,1.214431,2.076456,1.546091
2017-08-14,1.548813,1.829283,2.041718,1.236756,1.694196,1.829283,0.462508,1.977033,1.498239,0.792309,0.225970,1.009815,3.164034,,1.694196,0.322053,1.816584,1.370726,1.231849,2.091000,1.560067
2017-08-15,1.541278,1.837527,2.023759,1.224780,1.701119,1.837527,0.462508,1.959644,1.488913,0.791502,0.224534,0.988063,3.131647,,1.701119,0.319171,1.810390,1.353440,1.228715,2.080126,1.557272
2017-08-16,1.554449,1.840624,2.038501,1.237946,1.715415,1.840624,0.462508,1.973919,1.500312,0.818242,0.225011,0.988281,3.149062,,1.715415,0.322948,1.818235,1.362535,1.238931,2.084608,1.571255
2017-08-17,1.550138,1.843118,2.025686,1.237298,1.705198,1.843118,0.462508,1.961509,1.495495,0.810605,0.226446,0.990909,3.163166,,1.705198,0.324236,1.814601,1.364834,1.237424,2.084043,1.568460
2017-08-18,1.538208,1.807455,2.015039,1.230707,1.689245,1.807455,0.462508,1.951200,1.489574,0.811256,0.218776,0.984427,3.150423,,1.689245,0.322292,1.796232,1.359510,1.225571,2.053563,1.551681
2017-08-21,1.544555,1.809746,2.036102,1.234292,1.692792,1.809746,0.462508,1.971595,1.491600,0.805039,0.213018,1.001752,3.197728,,1.692792,0.320129,1.804522,1.363755,1.232599,2.055432,1.560067
2017-08-22,1.554349,1.806980,2.063003,1.234743,1.719240,1.806980,0.462508,1.997644,1.503670,0.786831,0.209179,1.010618,3.166653,,1.719240,0.325771,1.809312,1.389671,1.248907,2.067848,1.574051
2017-08-23,1.554349,1.806980,2.063003,1.234743,1.719240,1.806980,0.462508,1.997644,1.503670,0.786831,0.209179,1.010618,3.166653,,1.719240,0.325771,1.809312,1.389671,1.248907,2.067848,1.574051
2017-08-24,1.557522,1.810527,2.071101,1.233293,1.730919,1.810527,0.462508,2.005486,1.498803,0.809255,0.207736,0.996734,3.146771,,1.730919,0.322949,1.808469,1.388768,1.255657,2.075816,1.576846
2017-08-25,1.566767,1.799331,2.072881,1.233905,1.777552,1.799331,0.462508,2.007210,1.496021,0.797002,0.208219,1.016623,3.146988,,1.777552,0.320830,1.807651,1.397352,1.283200,2.085259,1.596412
2017-08-28,1.569166,1.792068,2.081624,1.233661,1.786575,1.792068,0.462508,2.015676,1.499065,0.805228,0.205817,1.020663,3.118274,,1.786575,0.316681,1.807101,1.396143,1.283928,2.087776,1.602010
2017-08-29,1.565625,1.792623,2.072746,1.233790,1.775283,1.792623,0.462508,2.007079,1.500568,0.806085,0.205340,1.013387,3.113386,,1.775283,0.320344,1.806912,1.391891,1.278122,2.077581,1.593617
2017-08-30,1.581105,1.802555,2.093164,1.246223,1.795732,1.802555,0.462508,2.026850,1.504400,0.808991,0.206776,1.033669,3.138396,,1.795732,0.326833,1.817194,1.417698,1.292884,2.103748,1.613191
2017-08-31,1.588878,1.807714,2.119689,1.256268,1.782283,1.807714,0.462508,2.052535,1.528487,0.815061,0.205340,1.044120,3.130386,,1.782283,0.328501,1.825114,1.421629,1.284476,2.109684,1.607601
2017-09-01,1.594640,1.808327,2.116648,1.269271,1.775637,1.808327,0.462508,2.049590,1.531275,0.840632,0.203904,1.048648,3.120248,,1.775637,0.337952,1.827466,1.426911,1.282518,2.118350,1.607601
2017-09-04,1.584004,1.799425,2.098429,1.262737,1.760110,1.799425,0.462508,2.031948,1.521837,0.840123,0.201501,1.038469,3.095510,,1.760110,0.339106,1.820489,1.414153,1.272836,2.096351,1.599208
2017-09-05,1.583525,1.797357,2.108066,1.258791,1.762359,1.797357,0.462508,2.041280,1.518603,0.838146,0.201501,1.033027,3.091343,,1.762359,0.337259,1.820827,1.415479,1.273710,2.098868,1.599208
2017-09-06,1.580363,1.794312,2.100681,1.260425,1.749396,1.794312,0.462508,2.034129,1.513945,0.840976,0.201025,1.036949,3.091759,,1.749396,0.339106,1.820618,1.412026,1.266788,2.084299,1.590822
2017-09-07,1.582557,1.796425,2.110646,1.264381,1.740530,1.796425,0.462508,2.043778,1.518255,0.846915,0.199106,1.038449,3.092035,,1.740530,0.342019,1.821903,1.406689,1.265162,2.084165,1.588027
2017-09-08,1.596122,1.799352,2.159055,1.272470,1.745786,1.799352,0.462508,2.090653,1.529449,0.859772,0.200542,1.043719,3.093450,,1.745786,0.342226,1.839474,1.413078,1.271147,2.089394,1.596412
2017-09-11,1.607515,1.809897,2.176159,1.279176,1.764538,1.809897,0.462508,2.107216,1.544790,0.860724,0.203421,1.043613,3.129748,,1.764538,0.342486,1.848662,1.423307,1.282843,2.103782,1.613191
2017-09-12,1.605278,1.811881,2.164411,1.278033,1.764756,1.811881,0.462508,2.095840,1.539538,0.845526,0.204864,1.043155,3.128697,,1.764756,0.350190,1.843317,1.433387,1.285856,2.107392,1.613191
2017-09-13,1.602749,1.798026,2.157135,1.281302,1.755122,1.798026,0.462508,2.088794,1.537770,0.856060,0.204381,1.039813,3.109510,,1.755122,0.356038,1.838126,1.438570,1.277622,2.103001,1.607601
2017-09-14,1.600816,1.789433,2.149829,1.285365,1.743970,1.789433,0.462508,2.081719,1.529505,0.890011,0.204381,1.035857,3.097451,,1.743970,0.352956,1.825499,1.442668,1.269174,2.091844,1.604806
2017-09-15,1.604372,1.790987,2.161063,1.289623,1.740347,1.790987,0.462508,2.092598,1.534106,0.894240,0.202461,1.039078,3.114992,,1.740347,0.354449,1.839581,1.441104,1.269779,2.087808,1.604806
2017-09-18,1.623549,1.792292,2.206447,1.302231,1.763289,1.792292,0.462508,2.136544,1.547740,0.899881,0.201025,1.041741,3.139458,,1.763289,0.367118,1.842898,1.463549,1.281362,2.094836,1.621577
2017-09-19,1.615664,1.785967,2.191565,1.296576,1.754877,1.785967,0.462508,2.122133,1.546346,0.890167,0.200542,1.034911,3.119672,,1.754877,0.367992,1.834819,1.454482,1.276092,2.091061,1.618782
2017-09-20,1.619619,1.780223,2.187536,1.302661,1.762647,1.780223,0.462508,2.118232,1.540513,0.892293,0.200542,1.037023,3.160197,,1.762647,0.376228,1.827903,1.473582,1.276419,2.096939,1.621577
2017-09-21,1.617004,1.775171,2.161995,1.305324,1.764002,1.775171,0.462508,2.093500,1.528327,0.900487,0.201025,1.037718,3.164645,,1.764002,0.381964,1.821303,1.482320,1.277571,2.091512,1.621577
2017-09-22,1.600896,1.764155,2.139685,1.290826,1.748034,1.764155,0.462508,2.071897,1.506677,0.890438,0.200542,1.028165,3.138944,,1.748034,0.376626,1.810214,1.466249,1.267618,2.077136,1.607601
2017-09-25,1.576263,1.760213,2.079074,1.272359,1.727470,1.760213,0.462508,2.013206,1.493110,0.874364,0.200066,1.014816,3.103909,,1.727470,0.365613,1.797930,1.436944,1.252912,2.061342,1.590822
2017-09-26,1.582025,1.759908,2.078269,1.283059,1.726716,1.759908,0.462508,2.012427,1.498252,0.878888,0.200066,1.043251,3.098584,,1.726716,0.366674,1.799895,1.437622,1.260033,2.070118,1.593617
2017-09-27,1.589856,1.758658,2.087249,1.292512,1.732344,1.758658,0.462508,2.021122,1.501184,0.886984,0.208696,1.041421,3.108041,,1.732344,0.375225,1.802540,1.444867,1.264312,2.084182,1.599208
2017-09-28,1.581334,1.754647,2.083118,1.286086,1.713965,1.754647,0.462508,2.017122,1.499835,0.895583,0.206300,1.028462,3.055293,,1.713965,0.372955,1.797299,1.428924,1.245542,2.075449,1.582436
2017-09-29,1.594133,1.766590,2.094590,1.302278,1.717457,1.766590,0.462508,2.028231,1.510451,0.920877,0.206776,1.047326,3.055629,,1.717457,0.376336,1.798850,1.439786,1.252645,2.082945,1.588027
2017-10-03,1.622156,1.771623,2.123551,1.322104,1.773094,1.771623,0.462508,2.056275,1.515929,0.936229,0.209179,1.056255,3.106606,,1.773094,0.394173,1.804388,1.488886,1.290199,2.102630,1.624372
2017-10-04,1.631722,1.771278,2.147234,1.327753,1.785747,1.771278,0.462508,2.079207,1.524001,0.930404,0.206300,1.065440,3.107288,,1.785747,0.401605,1.808641,1.510159,1.297292,2.116274,1.635561
2017-10-06,1.634693,1.780991,2.144174,1.328977,1.794505,1.780991,0.462508,2.076244,1.522639,0.932522,0.208219,1.063073,3.115557,,1.794505,0.402991,1.807554,1.510202,1.301149,2.116902,1.641151
2017-10-09,1.632980,1.776683,2.132370,1.331843,1.789516,1.776683,0.462508,2.064814,1.519307,0.980169,0.209655,1.052436,3.091275,,1.789516,0.392609,1.805095,1.509009,1.292872,2.107781,1.635561
2017-10-10,1.638545,1.777715,2.157293,1.331789,1.796786,1.777715,0.462508,2.088947,1.518336,0.970117,0.210139,1.049930,3.123273,,1.796786,0.395554,1.808699,1.511010,1.298252,2.108902,1.643946
2017-10-11,1.630242,1.779430,2.131535,1.325424,1.792945,1.779430,0.462508,2.064005,1.511860,0.961461,0.207736,1.053086,3.124700,,1.792945,0.389116,1.806889,1.501925,1.295962,2.103255,1.635561
2017-10-12,1.636833,1.785368,2.156532,1.324864,1.804254,1.785368,0.462508,2.088210,1.513303,0.956942,0.210139,1.046980,3.130918,,1.804254,0.391093,1.807001,1.512916,1.301800,2.113158,1.643946
2017-10-13,1.639065,1.786899,2.150421,1.329565,1.806133,1.786899,0.462508,2.082293,1.531684,0.954654,0.214454,1.051010,3.116947,,1.806133,0.389574,1.806860,1.512075,1.299233,2.122354,1.643946
2017-10-16,1.650946,1.790593,2.169169,1.339260,1.820911,1.790593,0.462508,2.100447,1.541881,0.968371,0.217333,1.057925,3.151103,,1.820911,0.387471,1.815301,1.521542,1.310686,2.135529,1.655127
2017-10-17,1.649383,1.785912,2.174229,1.337521,1.816419,1.785912,0.462508,2.105347,1.539223,0.963476,0.216373,1.058665,3.160308,,1.816419,0.386715,1.815866,1.513539,1.309640,2.128861,1.657922
2017-10-18,1.650667,1.784376,2.181342,1.335675,1.822912,1.784376,0.462508,2.112234,1.547499,0.956695,0.215897,1.053268,3.156019,,1.822912,0.386367,1.817580,1.520799,1.312373,2.128752,1.657922
2017-10-19,1.623121,1.773926,2.135682,1.314527,1.787433,1.773926,0.462508,2.068021,1.533751,0.947785,0.213978,1.035142,3.103102,,1.787433,0.371873,1.805946,1.482559,1.285339,2.097270,1.629963
2017-10-20,1.643414,1.780774,2.160167,1.333700,1.811039,1.780774,0.462508,2.091730,1.555058,0.958732,0.219252,1.042289,3.132026,,1.811039,0.384789,1.820403,1.509938,1.305740,2.122206,1.646742
2017-10-23,1.635966,1.777308,2.141685,1.330471,1.799683,1.777308,0.462508,2.073834,1.555209,0.963179,0.218776,1.034812,3.127504,,1.799683,0.380937,1.816532,1.506824,1.301048,2.116137,1.635561
2017-10-24,1.626734,1.779498,2.129337,1.320649,1.790365,1.779498,0.462508,2.061877,1.544430,0.948499,0.217333,1.027741,3.124180,,1.790365,0.378917,1.812967,1.496115,1.293280,2.107420,1.629963
2017-10-25,1.635228,1.788390,2.131412,1.330302,1.799329,1.788390,0.462508,2.063887,1.545602,0.958868,0.218293,1.040642,3.134800,,1.799329,0.383357,1.811566,1.508832,1.300009,2.119904,1.635561
2017-10-26,1.630830,1.790258,2.130210,1.324591,1.793731,1.790258,0.462508,2.062722,1.543992,0.963274,0.220695,1.032812,3.104203,,1.793731,0.376880,1.813625,1.496004,1.292110,2.114451,1.629963
2017-10-27,1.635631,1.794641,2.122281,1.322954,1.825282,1.794641,0.462508,2.055045,1.548844,0.953707,0.222131,1.036888,3.142189,,1.825282,0.368179,1.817662,1.495965,1.315791,2.125419,1.641151
2017-10-30,1.629706,1.791055,2.097774,1.324631,1.812620,1.791055,0.462508,2.031314,1.543155,0.961638,0.219252,1.050865,3.127766,,1.812620,0.365231,1.810489,1.491614,1.315847,2.121434,1.638356
2017-10-31,1.630205,1.794964,2.098783,1.331624,1.793313,1.794964,0.462508,2.032291,1.542833,0.981428,0.216857,1.052565,3.107435,,1.793313,0.372222,1.806005,1.502106,1.308407,2.117092,1.634334
2017-11-01,1.644995,1.791173,2.116910,1.343802,1.819149,1.791173,0.462508,2.049843,1.544618,0.987839,0.219736,1.050510,3.187034,,1.819149,0.383110,1.807164,1.523550,1.329182,2.123317,1.651567
2017-11-02,1.644184,1.783149,2.121942,1.346137,1.808687,1.783149,0.462508,2.054717,1.537795,0.977535,0.224534,1.072700,3.196487,,1.808687,0.379292,1.797701,1.519296,1.327946,2.127203,1.645817
2017-11-03,1.648200,1.788986,2.138640,1.347469,1.808756,1.788986,0.462508,2.070885,1.534648,0.987643,0.218293,1.071600,3.232803,,1.808756,0.378222,1.804301,1.529313,1.329254,2.132767,1.654438
2017-11-06,1.640341,1.777407,2.113449,1.347573,1.795533,1.777407,0.462508,2.046492,1.522674,0.984311,0.217333,1.076357,3.250926,,1.795533,0.381674,1.795198,1.533162,1.330197,2.118972,1.654438
2017-11-07,1.660274,1.782257,2.137048,1.369739,1.811215,1.782257,0.462508,2.069343,1.523507,1.011556,0.216857,1.096447,3.323258,,1.811215,0.393125,1.808159,1.562470,1.350390,2.139768,1.677413
2017-11-08,1.659443,1.813646,2.132351,1.364916,1.809137,1.813646,0.462508,2.064796,1.518175,1.016478,0.218293,1.082648,3.298993,,1.809137,0.393423,1.811062,1.554101,1.340141,2.145967,1.674542
2017-11-09,1.667331,1.812570,2.144686,1.368286,1.828703,1.812570,0.462508,2.076740,1.513350,1.007279,0.219252,1.101228,3.312658,,1.828703,0.394335,1.818259,1.572033,1.355964,2.162637,1.683163
2017-11-10,1.660448,1.803624,2.140646,1.358646,1.828761,1.803624,0.462508,2.072828,1.499428,0.992496,0.218293,1.090373,3.318553,,1.828761,0.395286,1.813664,1.571682,1.357034,2.153458,1.686034
2017-11-13,1.653256,1.793861,2.119963,1.351611,1.833700,1.793861,0.462508,2.052800,1.490483,0.986676,0.215897,1.078819,3.336767,,1.833700,0.394339,1.804980,1.572737,1.347818,2.139443,1.688905
2017-11-14,1.655219,1.795886,2.125759,1.353985,1.831260,1.795886,0.462508,2.058412,1.484313,1.006164,0.215414,1.070327,3.298360,,1.831260,0.402306,1.802768,1.592846,1.337215,2.133044,1.688905
2017-11-15,1.641457,1.807267,2.115422,1.338342,1.809955,1.807267,0.462508,2.048403,1.484404,0.992567,0.213978,1.048545,3.269412,,1.809955,0.393491,1.806785,1.570549,1.318230,2.123465,1.671671
2017-11-16,1.644981,1.798366,2.139169,1.332805,1.827470,1.798366,0.462508,2.071398,1.461328,0.998842,0.213018,1.044237,3.278924,,1.827470,0.392608,1.802430,1.613611,1.332053,2.132263,1.677413
2017-11-17,1.640721,1.795181,2.123885,1.326954,1.836204,1.795181,0.462508,2.056597,1.457771,0.980433,0.213018,1.034711,3.313864,,1.836204,0.393313,1.804993,1.604594,1.340740,2.109817,1.686034
2017-11-20,1.642097,1.787537,2.125802,1.334393,1.824381,1.787537,0.462508,2.058454,1.457427,0.989897,0.213494,1.025868,3.356008,,1.824381,0.404913,1.800623,1.624831,1.338756,2.107787,1.686034
2017-11-21,1.657408,1.789663,2.133679,1.339748,1.876835,1.789663,0.462508,2.066081,1.458476,0.987276,0.214468,1.029884,3.393915,,1.876835,0.409846,1.801650,1.660560,1.369424,2.111710,1.720501
2017-11-22,1.671793,1.792531,2.148716,1.354185,1.894076,1.792531,0.462508,2.080642,1.473778,0.997756,0.215926,1.049047,3.412262,,1.894076,0.411978,1.808051,1.665167,1.378959,2.131134,1.737734
2017-11-23,1.665789,1.802082,2.152204,1.350813,1.866441,1.802082,0.462508,2.084020,1.474973,0.995469,0.217383,1.052254,3.383055,,1.866441,0.405546,1.813084,1.642443,1.360697,2.137458,1.717630
2017-11-24,1.669505,1.805663,2.163236,1.347728,1.882753,1.805663,0.462508,2.094702,1.478380,0.980165,0.216900,1.053258,3.375648,,1.882753,0.405738,1.821286,1.636099,1.373961,2.141990,1.726243
2017-11-27,1.662411,1.811713,2.154695,1.342834,1.865408,1.811713,0.462508,2.086432,1.471983,0.972088,0.216417,1.057446,3.341214,,1.865408,0.404654,1.825999,1.620728,1.365766,2.137431,1.717630
2017-11-28,1.660566,1.811516,2.146125,1.345757,1.855089,1.811516,0.462508,2.078134,1.467638,0.980377,0.215926,1.050728,3.383215,,1.855089,0.408405,1.833255,1.627884,1.362560,2.130167,1.714759
2017-11-29,1.661312,1.806984,2.154820,1.343972,1.858925,1.806984,0.462508,2.086552,1.461440,0.980716,0.215926,1.054897,3.350785,,1.858925,0.408908,1.833118,1.625911,1.355560,2.123537,1.714759
2017-11-30,1.645206,1.787615,2.156601,1.325051,1.840286,1.787615,0.462508,2.088278,1.457681,0.950940,0.215926,1.045859,3.283321,,1.840286,0.399420,1.823643,1.592878,1.337272,2.112674,1.691776
2017-12-01,1.650691,1.794221,2.169679,1.331442,1.836074,1.794221,0.462508,2.100941,1.464866,0.962999,0.214468,1.048939,3.249093,,1.836074,0.405957,1.830734,1.599789,1.329566,2.122621,1.683163
2017-12-04,1.651466,1.794693,2.151138,1.337059,1.838385,1.794693,0.462508,2.082987,1.460038,0.968215,0.214468,1.063294,3.250742,,1.838385,0.408796,1.830255,1.612170,1.336678,2.127309,1.686034
2017-12-05,1.642514,1.797070,2.141433,1.329139,1.823112,1.797070,0.462508,2.073590,1.458704,0.962889,0.213985,1.065701,3.198802,,1.823112,0.400081,1.830963,1.594450,1.324728,2.137179,1.668800
2017-12-06,1.613188,1.777376,2.119847,1.303140,1.778185,1.777376,0.462508,2.052688,1.436449,0.948011,0.212037,1.048811,3.133991,,1.778185,0.383030,1.809771,1.545930,1.294080,2.102633,1.631463
2017-12-07,1.612352,1.773446,2.110894,1.303175,1.782684,1.773446,0.462508,2.044019,1.429768,0.955690,0.209605,1.045009,3.135241,,1.782684,0.386156,1.807182,1.553601,1.297056,2.086680,1.637204
2017-12-08,1.624728,1.774206,2.124243,1.314529,1.800732,1.774206,0.462508,2.056944,1.424086,0.980068,0.209121,1.046045,3.161540,,1.800732,0.397185,1.801821,1.590891,1.313401,2.084603,1.657309
2017-12-11,1.635301,1.767971,2.126611,1.326155,1.821066,1.767971,0.462508,2.059238,1.426851,0.994675,0.209121,1.052288,3.192634,,1.821066,0.405652,1.800670,1.623552,1.330047,2.090762,1.674542
2017-12-12,1.631941,1.770892,2.124898,1.323471,1.812078,1.770892,0.462508,2.057579,1.425926,1.001704,0.208631,1.057698,3.155610,,1.812078,0.397882,1.799948,1.608325,1.322993,2.089979,1.665929
2017-12-13,1.654511,1.774483,2.138137,1.345819,1.848303,1.774483,0.462508,2.070398,1.441103,1.019241,0.209605,1.073550,3.193535,,1.848303,0.414053,1.814311,1.640983,1.348239,2.103848,1.691776
2017-12-14,1.655897,1.775297,2.159837,1.345293,1.839064,1.775297,0.462508,2.091411,1.440104,1.019775,0.209605,1.075404,3.193998,,1.839064,0.411900,1.812139,1.641295,1.345215,2.105400,1.683163
2017-12-15,1.641927,1.762377,2.144361,1.336060,1.814674,1.762377,0.462508,2.076425,1.431244,1.013488,0.209605,1.065291,3.158021,,1.814674,0.410718,1.801103,1.621848,1.327627,2.091172,1.668800
2017-12-18,1.651052,1.760274,2.150783,1.345407,1.829335,1.760274,0.462508,2.082643,1.434580,1.024269,0.209121,1.089185,3.162844,,1.829335,0.408384,1.802096,1.632053,1.336427,2.097464,1.680292
2017-12-19,1.659907,1.764004,2.148670,1.356310,1.842367,1.764004,0.462508,2.080597,1.441845,1.035014,0.212037,1.102188,3.179569,,1.842367,0.410622,1.804244,1.651322,1.352253,2.101985,1.688905
2017-12-20,1.666994,1.770846,2.159620,1.366196,1.838052,1.770846,0.462508,2.091201,1.441238,1.072452,0.212037,1.104416,3.172459,,1.838052,0.412647,1.810447,1.672341,1.346997,2.111934,1.691776
2017-12-21,1.670671,1.765720,2.151836,1.371383,1.850225,1.765720,0.462508,2.083664,1.434136,1.073797,0.214952,1.119242,3.181551,,1.850225,0.415208,1.803226,1.686987,1.356904,2.115356,1.697525
2017-12-22,1.684573,1.777672,2.176029,1.383390,1.860404,1.777672,0.462508,2.107090,1.440999,1.103456,0.222738,1.122966,3.209736,,1.860404,0.411608,1.813245,1.706268,1.365699,2.135326,1.706138
2017-12-27,1.689343,1.782661,2.191514,1.387373,1.858273,1.782661,0.462508,2.122084,1.442635,1.112288,0.219332,1.132072,3.209219,,1.858273,0.411573,1.816302,1.704110,1.362339,2.138611,1.711880
2017-12-28,1.699647,1.789198,2.215724,1.392246,1.872916,1.789198,0.462508,2.145527,1.454749,1.106349,0.217874,1.129539,3.223125,,1.872916,0.418855,1.823624,1.717379,1.369999,2.143850,1.726243
2017-12-29,1.701967,1.791097,2.222586,1.392539,1.877106,1.791097,0.462508,2.152172,1.458847,1.100351,0.214468,1.125875,3.233803,,1.877106,0.423229,1.824731,1.715395,1.374070,2.147944,1.726243
2018-01-02,1.721784,1.791586,2.257524,1.401677,1.920787,1.791586,0.462508,2.186003,1.468683,1.083702,0.215442,1.160157,3.297791,,1.920787,0.415933,1.832862,1.741790,1.406741,2.177095,1.760709
2018-01-03,1.725519,1.789544,2.267971,1.407054,1.917148,1.789544,0.462508,2.196119,1.474682,1.087268,0.215926,1.159805,3.294803,,1.917148,0.422686,1.833856,1.754526,1.404363,2.185047,1.763588
2018-01-04,1.735782,1.790155,2.299643,1.412487,1.927462,1.790155,0.462508,2.226787,1.481363,1.072978,0.220789,1.183272,3.319072,,1.927462,0.417692,1.836674,1.766719,1.417371,2.216211,1.775072
2018-01-05,1.745191,1.796384,2.355970,1.414450,1.921726,1.796384,0.462508,2.281330,1.491105,1.073023,0.220789,1.186785,3.317169,,1.921726,0.414605,1.845721,1.773332,1.414991,2.225309,1.777943
2018-01-08,1.756516,1.787931,2.381848,1.428960,1.921642,1.787931,0.462508,2.306388,1.502026,1.093391,0.225653,1.194370,3.338419,,1.921642,0.419111,1.849188,1.789698,1.410636,2.243142,1.783692
2018-01-09,1.765903,1.790714,2.406651,1.434523,1.931936,1.790714,0.462508,2.330405,1.502050,1.095464,0.226627,1.197621,3.362405,,1.931936,0.424489,1.851319,1.804313,1.415742,2.253868,1.792305
2018-01-10,1.763241,1.782180,2.398543,1.430434,1.940349,1.782180,0.462508,2.322555,1.495389,1.096072,0.223221,1.202520,3.346624,,1.940349,0.420289,1.849662,1.795053,1.417926,2.250445,1.795176
2018-01-11,1.762801,1.771639,2.395480,1.428410,1.951195,1.771639,0.462508,2.319588,1.493949,1.098195,0.219815,1.210988,3.311964,,1.951195,0.417211,1.850060,1.786969,1.423441,2.237370,1.795176
2018-01-12,1.772579,1.770902,2.393423,1.437683,1.974979,1.770902,0.462508,2.317596,1.500788,1.099716,0.220306,1.225669,3.326429,,1.974979,0.421920,1.851846,1.806781,1.442301,2.248760,1.809539
2018-01-15,1.762923,1.769393,2.368912,1.425538,1.980550,1.769393,0.462508,2.293862,1.496974,1.066414,0.216417,1.204510,3.322818,,1.980550,0.430043,1.852259,1.798550,1.445625,2.233262,1.812417
2018-01-16,1.789981,1.773896,2.393173,1.448422,2.028883,1.773896,0.462508,2.317354,1.506501,1.109525,0.218848,1.215975,3.375210,,2.028883,0.436801,1.862150,1.824644,1.475945,2.259195,1.841134
2018-01-17,1.792478,1.770910,2.386598,1.448581,2.047404,1.770910,0.462508,2.310987,1.508440,1.121962,0.217383,1.200924,3.396878,,2.047404,0.436683,1.864123,1.817135,1.483142,2.251791,1.844005
2018-01-18,1.798664,1.775774,2.369487,1.455775,2.068693,1.775774,0.462508,2.294419,1.520954,1.129014,0.220789,1.201368,3.459510,,2.068693,0.431078,1.875179,1.803361,1.500998,2.267446,1.855497
2018-01-19,1.808385,1.783328,2.403184,1.461742,2.069773,1.783328,0.462508,2.327048,1.514663,1.155257,0.221763,1.200587,3.459936,,2.069773,0.434023,1.874975,1.810153,1.501363,2.270778,1.861239
2018-01-22,1.817462,1.776431,2.420548,1.473919,2.070669,1.776431,0.462508,2.343862,1.516642,1.175443,0.220789,1.208622,3.477331,,2.070669,0.442903,1.876601,1.822812,1.506506,2.268445,1.866988
2018-01-23,1.839615,1.777116,2.462841,1.486590,2.111945,1.777116,0.462508,2.384815,1.527229,1.167864,0.221763,1.219896,3.515619,,2.111945,0.456036,1.889824,1.859422,1.536490,2.291306,1.901455
